ein,Org Name,label,source
770397457,CAMPUS COMMUNITY ASSOCIATION INC,0,bay
770376400,LIFE SKILLS RESOURCE INSTITUTE,0,bay
770386898,APPLIED MATERIALS FOUNDATION,0,bay
770392868,CHERRYWOOD HOME & SCHOOL ASSOCIATION,0,bay
30341592,YOUTH FOR LIFE INC,0,bay
770132299,KOREAN EVANGELICAL CHURCH OF SAN JOSE,1,bay
943111422,FRIENDS OF METELITSA,1,bay
770363427,NISHKAAM FOUNDATION,1,bay
770380411,COOL BREEZE MINISTRIES,0,bay
770398875,CUPERTINO SISTERS CITY INC,0,bay
770391249,SOUTH VALLEY VOLLEYBALL CLUB,0,bay
943229144,SAVE A TAHANAN INC,1,bay
770180169,AID TO CHILDREN WITHOUT PARENTS INCORPORATED,1,bay
943226746,STILLWATERS CHRISTIAN CHURCH,0,bay
770365752,FEDERATION OF YOUNG VIETNAMESE VOLUNTEERS VAN LANG SAN JOSE,1,bay
770309349,MOSTLY IRISH THEATRE COMPANY,1,bay
770379319,CHRISTIAN COUNSELING CENTER-SAN JOSE,0,bay
770402573,SPRUCE ISLAND FOUNDATION A CALIF NONPROFIT PUBLIC BENEFIT CORP,0,bay
770401622,REMEMBRANCE MEMORIAL FOR CALIFORNIA KOREAN WAR VETERANS,0,bay
770265002,YOUTH BORN AGAIN MISSION,0,bay
941642137,ALMADEN VALLEY WOMANS CLUB,0,bay
770280066,VALLEY CHORALE,0,bay
954538483,OPERA IN THE HILLS,0,bay
770252234,KALA AUR KALAKAR INC,1,bay
943119012,POSITIVE RESOURCES OF SANTA CLARA COUNTY,0,bay
770406959,4T MINISTRY INC,0,bay
943217513,HANN-SING CHINESE ASSOCIATION,1,bay
770280660,PATHWAYS HOSPICE FOUNDATION,0,bay
770407068,JT RESIDENTIAL CARE FACILITIES INC,0,bay
770394989,AMERICAN INSTITUTE FOR ASIAN AMERICAN FAMILIES,1,bay
770265662,INTERGENERATIONAL HEALTH CENTER,0,bay
942877121,THE LORDS GRACE CHRISTIAN CHURCH,0,bay
680247935,SAN FRANCISCO SCIENCE FICTION CONVENTIONS INCORPORATED,0,bay
943175891,COORDINET,0,bay
680385869,ANABELLE HUFF LEARNING CENTER,0,bay
770336405,GUADALUPE HOME & SCHOOL CLUB,0,bay
770410204,GERALD AND DOROTHY ERICH ENDOWNMENT FUND,0,bay
770404219,GOLDEN STATE TRACK CLUB,0,bay
770260609,FRIENDS OF R HOUSE,0,bay
770423345,YEN KWONG BENEVOLENT SOCIETY,1,bay
943228481,BUDDHISM PROPAGATION CENTER,1,bay
770377164,TWISTER KIDS WITH SPECIAL NEEDS,0,bay
943167045,IKEBANA TEACHERS FEDERATION,1,bay
770152534,FRIENDS OF THE READING PROGRAM,0,bay
943138573,AUDIOVISION,0,bay
770420311,FRIENDS OF AAE,0,bay
770420324,RESOURCES FOR FAMILIES AND COMMUNITIES IN SANTA CLARA COUNTY,0,bay
770430611,FORWARD USA INC,0,bay
770426611,BETHESDA COMMUNITY CHURCH INC,0,bay
770424899,FAMILY EDUCATION FOUNDATION,0,bay
943243339,ALAMEDA COUNTY LIBRARY FOUNDATION,0,bay
770428804,PORTAL SCHOOL COMMUNITY ORGANIZATION,0,bay
931228295,BUSINESS MENS FELLOWSHIP USA,0,bay
541708021,BAKER CHILDRENS FOUNDATION INC,0,bay
770420155,HALLELUJAH SAN JOSE CHURCH,0,bay
770412992,FLIGHT COMMUNITY SERVICES INC,0,bay
943166218,CHILD ABUSE PREVENTION AGENCY,0,bay
770305992,BIHAR SAMAJ,1,bay
943241952,KOREAN METHODIST CHURCH OF SAN MATEO,1,bay
770423440,SOUTH BAY AUTISM SERVICES,0,bay
770286926,COMMUNITY TECHNOLOGY ALLIANCE,0,bay
770283603,BRAILLE TRANSCRIPTION PROJECT,0,bay
770432623,OUR LADY OF MT CARMEL FOUNDATION INC,0,bay
943226237,YELLOW RIVER CHINESE SCHOOL,1,bay
770293034,CROSSROADS COMMUNITY SERVICES,0,bay
770283337,PROJECT H E L P,0,bay
943231306,FREMONT AREA AAUW FOUNDATION FOR LOCAL SCHOLARSHIPS,0,bay
770373579,LOS ALTOS DIRT BIKERS INC,0,bay
770425467,ADAPTEC FOUNDATION,0,bay
770395206,SAN JOSE DOWNTOWN FOUNDATION,0,bay
770316002,BLACK TECHNOLOGIES ADVANCEMENT,0,bay
770431361,STEVENS CREEK VILLAGE INC,0,bay
943241733,CHRONIC FATIGUE SUPPORT FOUNDATION,0,bay
770420847,LEADERSHIP INSTITUTE FOR,0,bay
770426957,MACKIN FOUNDATION,0,bay
770341297,LONE HILL HOME & SCHOOL CLUB,0,bay
943218156,FREMONT BIBLE FELLOWSHIP,0,bay
943230610,BAY AREA INDUSTRY EDUCATION COUNCIL,0,bay
943177453,ASSOCIATION OF LATE DEAFENED ADULTS INC,0,bay
770398912,PACIFIC ISLANDERS CULTURAL ASSOCIATION,1,bay
941706690,SANTA CLARA COUNTY LAW ADVOCATES INC,0,bay
770409737,ASCENT FONDATION,0,bay
943128312,OPUS 90,0,bay
770347072,MUSIC AT TRINITY,0,bay
770374062,SHARKS FOUNDATION,0,bay
770260440,PRUSCH PARK FOUNDATION,0,bay
943130271,YWCA THIRD STREET INC,0,bay
770405221,HARVEST CHRISTIAN CENTER INC,0,bay
770394270,MACSA HOUSING CORPORATION NO 2,1,bay
770262152,ATTITUDINAL HEALING NETWORK OF THE PENINSULA,0,bay
943142405,CULTURAL DANCE ENSEMBLE,0,bay
680230936,FREMONT BABE RUTH BAMBINOS,0,bay
770140626,ALOHA KAKOU ASSOCIATION,0,bay
942895863,KOREAN EMMANUEL PRESBYTERIAN CHURCH IN SAN JOSE AREA,1,bay
770387535,WORKING PARTNERSHIPS USA,0,bay
943239551,NILES MAIN STREET ASSOCIATION,0,bay
770397354,SAN JOSE GRAIL FAMILY SERVICES,0,bay
770364075,CHURCH OF GOD OF PROPHECY BIBLE PLACE,0,bay
770315993,JOHN DI TULLIO II SCOLARSHIP FUND,0,bay
942378900,ST PAUL MISSIONARY BAPTIST CHURCH,0,bay
770330820,CHINESE INTERNATIONAL MISSIONS INC,1,bay
943151432,GOOD NEWS FOR CATHOLICS INC,0,bay
770427142,TOUCHE MANUFACTURING COMMUNITY DEVELOPMENT FOUNDATION,0,bay
770410654,COACH PARKS CHARITIES INCORPORATED,0,bay
770391092,TRANSWORLD UNIVERSITY,0,bay
942909998,SOUTH SAN JOSE YOUTH SOCCER LEAGUE,0,bay
770376619,SAN JOSE KOREAN CENTRAL BAPTIST CHURCH,1,bay
770335321,LATINO PRIDE,1,bay
770413509,CITY BEACH VOLLEYBALL CLUB,0,bay
770412177,SANTA CLARA VALLEY SCHOOL INC,0,bay
770413623,FIT FOR THE KING INTERNATIONAL,0,bay
770378030,POCO WAY HDC INC,0,bay
770402597,SAN JOSE CHIDORI BAND,1,bay
232807373,THE FOUNDATION FOR THE BATTEN MEDAL INC,0,bay
770414920,TRIUNE KOREAN BAPTIST CHURCH,1,bay
770411711,EAST VALLEY SOFTBALL LEAGUE,0,bay
943220028,ASSOCIATED CHURCHES OF RAYNOR PARK INC,0,bay
954542785,GRACE CHRISTIAN KOINONIA,0,bay
943178437,CHINESE THEATRE ARTS ASSOCIATION,1,bay
421396941,NATIONAL ASSOCIATION FOR CHICANO STUDIES NORTHEASTERN ILL UNIV,1,bay
770378831,SAILORETTES COLOR GUARDS OF SAN JOSE,0,bay
770378066,WILDLIFE CENTER OF SILICON VALLEY,0,bay
770377918,SULUFAIGA O SAMOA COALITION C/O LEILOA M LESU,1,bay
770060213,ASSOCIATION OF A32 USERS INC,0,bay
770318056,MARYANN DROP MINISTRIES INC,0,bay
770371911,OUR CITY FOREST,0,bay
770373776,FRIENDS OF DEER HOLLOW FARM,0,bay
770357793,BATTERED WOMENS ALLIANCE,0,bay
770336445,ARH FOUNDATION,0,bay
770376223,CALIFORNIA REHABILITATION ASSOCIATION - NORTH INCORPORATED,0,bay
943194605,AFGHAN WOMENS ASSOCIATION INTERNATIONAL,1,bay
770307947,COMPUTER EDUCATION MANAGEMENT ASSOCIATION,0,bay
770373198,COUNCIL ON EDUCATION FOR PROFESSIONALS INCORPORATED,0,bay
237253360,SAN JOSE BALLET ASSOCIATION,0,bay
941393420,JUNIOR ACHIEVEMENT OF SILICON VALLEY & MONTEREY BAY,0,bay
770335681,TAUTUA,1,bay
770216140,STRIKKERS 16 & UNDER,0,bay
776098160,ELSIE & JOSEPHINE COLOMBO CHARITABLE TR,0,bay
954453942,NATIONAL HISPANIC EMPLOYEE ASSOCIATION INC,1,bay
943204663,AMERICAN DEAF GOLF EDUCATION FOUNDATION,0,bay
770377607,AFFORDABLE HOUSING NETWORK OF SANTA CLARA COUNTY,0,bay
43234419,DICK BRADLEY & ASSOCIATES INC,0,bay
770381615,LINCOLN HIGH SCHOOL FOUNDATION,0,bay
770347369,CALIFORNIA YOUNG WORLD A CALIFORNIA CORPORATION,0,bay
770258824,PARENTS CHOICE,0,bay
770207090,BETTER BUSINESS BUREAU ADR CENTER INC,0,bay
770358690,SILILCON VALLEY PUBLIC ACCESS LINK,0,bay
931113712,BUENAS NUEVAS MINISTRIES INC,1,bay
770359042,ECHOES OF INDIA,1,bay
770324445,ASSYRIAN EVANGELICAL CHURCH OF SAN JOSE & BAY ARE,1,bay
770375896,AMERICAN COMPETITION OPPORTUNITIES FOR RIDERS WITH DISABILITIES INC,0,bay
943205085,ALAMEDA COUNTY ALLIED HOUSING PROGRAM,0,bay
770365627,RESOURCE AREA FOR TEACHERS,0,bay
770372742,CUPERTINO LIBRARY FOUNDATION,0,bay
770360264,SALLY E ANDERSON FAMILY FOUNDATION,0,bay
770346630,CHINESE CHURCH IN CHRIST-SOUTH VALLEY,1,bay
770377846,THE SEEDS PROJECT,0,bay
770122373,CENTRAL SANTA CLARA VALLEY YOUTH SOCCER LEAGUE,0,bay
770342966,BRET HARTE EDUCATIONAL ASSOCIATION,0,bay
943190843,COMMITTEE FOR QUALITY BIRTHING,0,bay
770361494,FRIENDS OF SAN JOSE BEAUTIFUL,0,bay
770364969,ALMADEN VALLEY GIRLS SOFTBALL LEAGUE,0,bay
770250734,CINEQUEST INC,0,bay
770358179,CITYNET INC,0,bay
770348815,FULL GOSPEL BETHESDA CHRISTIAN CHURCH,0,bay
943198538,ROBINSON GROUP HOME,0,bay
943148018,TATHAGATA MEDITATION CENTER,1,bay
770358984,ASSYRIAN PHILHARMONIC AND FINE ARTS SOCIETY,1,bay
770340294,ALLIANCE OF WORLDS TRADITIONAL MEDICINE,0,bay
943196927,FOUNDATION FOR REGIONAL TRANSIT,0,bay
770229249,JAPANESE AMERICAN RESOURCE CENTER,1,bay
770230503,ROLE MODEL PROGRAM,0,bay
770359834,AD PARNASSUM PERFORMING ARTS,0,bay
943102307,MUSIC FOR MINORS II,0,bay
770272385,IMPERIAL ROYAL LION MONARCHY OF SAN JOSE,0,bay
770322996,TUMANDOK,1,bay
770202357,HISTORIC PRESERVATION SOCIETY OF SANTA CLARA,0,bay
770575153,HILLEL THE FOUNDATION FOR JEWISH CAMPUS LIFE,1,bay
770355015,SYMPATHETIC VIBRATIONS,0,bay
770352645,COMMUNITY HEALTH PARTNERSHIP OF SANTA CLARA COUNTY INCORPORATED,0,bay
770335195,YOUTH FAMILY CENTER WITH A PURPOSE,0,bay
770210616,WORLD CHILDRENS FUND,0,bay
133741084,ANCHOR THEATRE COMPANY INC,0,bay
770347126,CENTRAL CHINESE CHRISTIAN CHURCH,1,bay
942882450,NORTHSIDE THEATRE COUNCIL OF SAN JOSE,0,bay
770235443,SPACE PHYSICS RESEARCH INSTITUTE,0,bay
770348912,SOBRATO FAMILY FOUNDATION,0,bay
770359387,ETERNAL LIFE CHRISTIAN MINISTRIES,0,bay
943148169,CHADBOURNE FAMILY AND FACULTY ASSOCIATION,0,bay
330834939,CALIFORNIA TRACK & XC COACHES ALLIANCE,0,bay
770240210,KIWANIS CLUB OF SAN JOSE FOUNDATION INC,0,bay
770202338,MOUNTAIN VIEW EDUCATION FOUNDATION INC,0,bay
770367647,NUESTRA CASA,1,bay
770367138,LATINOS POR LA GENTE,1,bay
770353800,WASHINGTON OPEN PARENT FACULTY GROUP,0,bay
770259858,PACIFIC AUTISM CENTER OF EDUCATION,0,bay
770229665,SAN JOSE MERCURY NEWS WISH BOOK FUND INC,0,bay
621528968,PEN PRIVATE FOUNDATION,0,bay
770357088,SIKH FOUNDATION OF MILPITAS,1,bay
330586345,MALONEY-WILDING FOUNDATION FOR CHILDREN & TEENS,0,bay
770238876,BAY AREA REPRODUCTIVE ENDOCRINOLOGISTS SOCIETY,0,bay
942155250,VILLA GARCIA INC,0,bay
770369269,MONTA VISTA VISUAL ARTS LEAGUE,0,bay
770330286,SHRI KRUPA DANCE FOUNDATION OF SAN JOSE,1,bay
770219669,CAMP OPPORTUNITY INC,0,bay
770342110,THERAVADA KAPIYA KARAKA ASSOCIATION INC,1,bay
943006120,HOMESTAY EDUCATIONAL AND CULTURAL FOUNDATION,0,bay
770201441,LYNBROOK INSTRUMENTAL MUSIC BOOSTERS,0,bay
943115678,SENIORNET,0,bay
770285485,SPIRITUAL ASSEMBLY OF THE BAHAIS OF MILPITAS,1,bay
770360079,GUZIK FOUNDATION,1,bay
770384423,WORLD FOOD BANK INC,0,bay
770259223,ABLE CABLE PRODUCTIONS,0,bay
770380745,TAIGI INTERNATIONAL FOUNDATION,1,bay
943008673,AMERICAN SPINAL RESEARCH FOUNDATION,0,bay
770260173,ABHINAYA DANCE COMPANY OF SAN JOSE INC,1,bay
770335475,GOLDEN ALTAR MINISTRIES INC,0,bay
770366760,SOUTHBAY CHRISTIAN WORSHIP CENTER,0,bay
770387680,GEORGE MINER HOME & SCHOOL CLUB,0,bay
770389234,FAMILY EDUCATIONAL DEVELOPMENT INC,0,bay
770321334,STEWARDS OF THE CHURCH ASSEMBLY IN CUPERTINO,0,bay
770390318,SAN JOSE FAITH CHURCH,0,bay
943217993,VOLUNTEER NETWORK FOR EDUCATIONAL TECHNOLOGY,0,bay
770362913,GOD IS ABLE MINISTRY INTERNATIONAL,0,bay
770395072,INSTITUTE OF VIKING AMERICAN RESEARCH,1,bay
770381540,NUEVA GENERACION EN CHRISTO,1,bay
770282207,CHURCH OF FAITH AND HOPE,0,bay
770386744,SANTA CLARA ROTARY FOUNDATION,0,bay
770264700,TRADITIONAL WU SHU ASSOCIATION,1,bay
943032397,UNITED ANGLERS OF CALIFORNIA INC,0,bay
770399870,ISLAMIC RESEARCH ASSOCIATION I R A,1,bay
770396481,GENETIC INFORMATION RESEARCH INSTITUTE,0,bay
770243824,TENDING THE FLOCK,0,bay
770268572,INTERNATIONAL NEW WAVE MINISTRIES,0,bay
770376475,HABLA FRIENDS OF RIVER GLEN ELEMENTARY,0,bay
770305081,SANTA CLARA VALLEY KOI & WATERGARDEN CLUB,0,bay
943201625,MISSION SAN JOSE ROTARY FOUNDATION INC,0,bay
943202187,BETHEL MINISTRY INC,0,bay
770315997,FRENCH AMERICAN SCHOOL OF SILICON VALLEY,1,bay
770388243,INTERFAITH SERVICES,0,bay
943204584,MOUNTAIN VIEW SOFTBALL INC A DELAWARE CORP,0,bay
770260906,THE SUPREME GRAND LODGE OF THE ANCIENT & MYSTICAL ORDER ROSAECRUC,0,bay
770385647,OAK RIDGE HOME AND SCHOOL CLUB,0,bay
943196666,INDIA RELIEF AND EDUCATION FUND,1,bay
943189500,SPIRITUAL ASSEMBLY OF THE BAHAIS OF FREMONT,1,bay
943139183,BAY AREA CHILD CARE CENTER,0,bay
770301260,SPIRITUAL ASSEMBLY OF THE BAHAIS OF MOUNTAIN VIEW,1,bay
770247955,SPIRITUAL ASSEMBLY OF THE BAHAIS OF SANTA CLARA,1,bay
770281248,IMPACT-HI INC,0,bay
931055362,CUPERTINO SYMPHONIC BAND,0,bay
943134476,NORTHERN CALIFORNIA GLORIA CHOIR,0,bay
941613808,HARKER SCHOOL FOUNDATION,0,bay
943251471,GLSEN INC,0,bay
770370874,LOAVES & FISHES FAMILY KITCHEN,0,bay
943213706,PIECEMAKERS QUILT GUILD OF SOUTHERN ALAMEDA COUNTY,0,bay
752553493,PARTNERSHIPS IN EDUCATION INC,0,bay
770373929,BUPBOJUNGSA BUDDHIST TEMPLE OF SANTA CLARA INC,1,bay
943162809,FREMONT RODENT SOCIETY,0,bay
770231151,CASTILLERO VOCAL BOOSTER CLUB 6384 LEYLAND PARK DR,0,bay
770359210,POLONIA FOUNDATION OF THE POLISH AMERICAN CONGRESS,1,bay
770386745,WORK FORCE SILICON VALLEY,0,bay
770358900,HERITAGE COUNCIL OF SANTA CLARA COUNTY,0,bay
521717014,ALLIANCE OF HONG KONG CHINESE IN THE UNITED STATES,1,bay
770237593,A PLACE FOR TEENS,0,bay
770382232,SAN JOSES ST GEORGE COPTIC ORTHODOX CHURCH,1,bay
943201385,JAPAN EXCHANGE & TEACHING PROGRAM ALUMNI ASSOCIATION OF NORTHERN CA,1,bay
770375186,SOUTH BAY YOUTH BOOSTERS,0,bay
943170075,THE FREMONT BANK FOUNDATION,0,bay
943204400,CHINESE MARANATHA BIBLE CHURCH,1,bay
770385612,SCHOLARSHIP FOUNDATION INC OF SANTA CLARA COUNTY DIVISION OF THE,0,bay
943212713,SOUTH BAY AREA WOMENS CAUCUS FOR ART,0,bay
770358885,LIGHT CONNECTIONS MINISTRIES,0,bay
770122168,FRIENDS OF SAN JOSE FAMILY CAMP,0,bay
770385218,CENTER FOR EXCELLENCE IN NONPROFITS,0,bay
770383304,CADARTISTS INC,0,bay
770355252,FIDELIS FOUNDATION,0,bay
770351510,SAN JOSE CHAMBER OF COMMERCE COMMUNITY BENEFIT FOUNDATION,0,bay
770337868,ARTE FLAMENCO DE SAN JOSE,1,bay
770396348,CORKY & MARKS AIDS WISH ASSOCIATION,0,bay
770253029,HOMELESS CARE FORCE INCORPORATED,0,bay
770382211,OVERSEAS MEDICAL FOUNDATION,0,bay
770362627,LOST & FOUND MINISTRIES INTERNATIONAL,0,bay
770379164,CHURCH IN SANTA CLARA,0,bay
770412815,ISLAMIC NETWORKS INC,1,bay
770376995,UJIMA ADULT AND FAMILY SERVICES,0,bay
770384043,LUCKINGHAM FOUNDATION,0,bay
943192795,STEPHEN C & PATRICIA A SCHOTT FOUNDATION,0,bay
770367689,CHILDREN OF LIGHT MINISTRIES,0,bay
770385215,JUMPSTART YOUR LIFE INC,0,bay
770388999,GREENSIDE FOUNDATION,0,bay
942917261,TERRA RESIDENTIAL CENTER INC,0,bay
943205864,CHINA PEOPLES FOUNDATION,1,bay
943214717,LATINONET,1,bay
770371690,100 BLACK MEN OF SILICON VALLEY INC,0,bay
770227738,GRASP FOUNDATION,0,bay
943229898,VENEZUELAN ASSOCIATION OF CALIFORNIA,1,bay
770099632,PROGRAMMING AND INTERFACING ENTHUSIASTS,0,bay
237427232,NORTHERN CALIFORNIA CANCER CENTER,0,bay
942260465,SIERRA ELEMENTARY AND HIGH SCHOOL,0,bay
237419761,SENIOR ADULTS LEGAL ASSISTANCE,0,bay
237417582,UNITED APOSTOLIC CHURCH,0,bay
946085322,TEMPLE BETH TORAH,1,bay
237134096,RETAIL STORE EMPLOYEES BUILDING CORPORATION,0,bay
942202153,CHILD FAMILY AND COMMUNITY SERVICES INC,0,bay
237414520,SAN JOSE YOUNG AMERICANS,0,bay
237398034,FULL GOSPEL CHAPEL,0,bay
237381858,WESTMINSTER CHAPEL CORPORATION,0,bay
237321437,INFORMATION AND REFERRAL SERVICES,0,bay
941750740,GOOD SAMARITAN UNITED METHODIST CHURCH,0,bay
237408485,THORNTON JUNIOR HIGH SCHOOL PARENT TEACHER CLUB,0,bay
942217110,TAKEMUSU SHIN BUDEN,1,bay
770055508,IGLESIA LOS HECHOS,1,bay
237394591,UNIVERSAL QABALISTIC CHURCH,0,bay
942235765,ARK & ASSOCIATES,0,bay
942444289,AMERICAN RHODODENDRON SOCIETY,0,bay
912159800,BETA PHI MU,0,bay
237424447,EL BUEN PASTOR IGLESIA DE CRISTO PENTECOSTES,1,bay
237382448,GILBERT AND SULLIVAN SOCIETY OF SAN JOSE,0,bay
237410299,SAINT CLARE HOOK & LADDER,0,bay
237433658,HARVEST CHURCH CORP,0,bay
237425985,SAN JOSE KOREAN PRESBYTERIAN CHURCH,1,bay
510151100,SANTA CLARA LAW SOCIETY,0,bay
237455567,LIFE ELDERCARE INC,0,bay
943026335,SOUTH BAY COMMUNITY CHURCH,0,bay
942528424,CHURCH OF PHILADELPHIA,0,bay
942286773,CINNAMON PRE-SCHOOL AND DAY CARE CENTER,0,bay
510137525,SAN JOSE GI FORUM SCHOLARSHIP FOUNDATION,1,bay
942256503,COUNCIL ON AGING SILICON VALLEY,0,bay
940508830,SAINT JAMES AFRICAN METHODIST EPISCOPAL CHURCH,0,bay
237433396,ST ANDREWS RESIDENTIAL PROGRAMS FOR YOUTH,0,bay
942191935,EAST VALLEY COMMUNITY CLINIC INC,0,bay
237431429,SOUTH BAY COMMUNITY COUNSELING CENTER,0,bay
237444794,NEW LIFE CENTER OF FREMONT,0,bay
237448161,TAPESTRY ARTS SAN JOSE INC,0,bay
237418355,NORA LAM MINISTRIES,1,bay
237444620,DOWNTOWN FELLOWSHIP,0,bay
942265596,SECOND START LEARNING DISABILITIES PROGRAM,0,bay
942519998,SUNNYVALE LIFE INC,0,bay
942235827,EMMANUEL TERRACE INC,0,bay
946085655,SAN JOSE CHRISITIAN REFORMED CHURCH,0,bay
510139800,UNITED CHRISTIAN METAPHYSICAL CHURCH INC,0,bay
237346144,SUNNYVALE MUSIC ASSOCIATION,0,bay
237296574,SENSORY ACCESS FOUNDATION,0,bay
237295139,SAN JOSE SYMPHONIC CHOIR,0,bay
942232383,SANTA CLARA COUNTY SOCIAL ADVOCATES FOR YOUTH,0,bay
237309570,EVANGELICAL BAPTIST CHURCH OF SAN JOSE,0,bay
680475059,AGLOW INTERNATIONAL,0,bay
770318139,WOMENS AGLOW FELLOWSHIP INTERNATIONAL,0,bay
770523274,AGLOW INTERNATIONAL OF SANTA CLARA CALIFORNIA,0,bay
770467894,AGLOW INTERNATIONAL OF MOUNTAIN VIEW CALIFORNIA,0,bay
770328371,WOMENS AGLOW FELLOWSHIP INTERNATIONAL INC,0,bay
510165287,WOMENS AGLOW FELLOWSHIP,0,bay
237309550,FOLLOWERS OF THE WAY,0,bay
237304913,FILIPINO AMERICAN COMMUNITY DEVELOPMENT COUNCIL INC,1,bay
942177761,SANTA CLARA COUNTY AUTOMOTIVE TRADES APPRENTICE TRAINING TRUST F,0,bay
237275552,CUPERTINO BOBBY SOX,0,bay
941432138,SANTA CLARA SWIM CLUB,0,bay
942177036,BEEHIVE BOOK STORE,0,bay
237308037,CUPERTINO TOURNAMENT OF BANDS INC,0,bay
237235146,SAN JOSE CHILDRENS MUSICAL THEATER,0,bay
237217946,BIRTHRIGHT OF SAN JOSE,0,bay
942205588,SANTA CLARA METHODIST RETIREMENT FOUNDATION INC,0,bay
237297770,INTERPLAST INC,0,bay
237290564,SATELLITE HEALTHCARE INC,0,bay
237385793,PENISULA BANJO BAND,0,bay
237333417,BETHLEHEM TEMPLE VICTORY CENTER CHURCH CORPORATION,0,bay
237378104,SHREE GURUDEV ASHRAM CALIFORNIA INC,1,bay
942221849,BILL WILSON CENTER,0,bay
237366707,MOUNTAIN VIEW PARENT NURSERY SCHOOL INC,0,bay
770480570,NEW LIFE MISSION CHURCH OF NORTHERN CALIFORNIA,0,bay
237367637,ALUM ROCK COUNSELING CENTER INC,0,bay
770235462,NORTHERN CALIFORNIA PRESBYTERY,0,bay
770043769,HOSANNA PRESBYTERIAN CHURCH,0,bay
510193600,CONTINENTAL SOCIETIES INC,0,bay
237358951,PETE STARK FOUNDATION,0,bay
942183018,ALL COOPERATING TOGETHER FOR MENTAL HEALTH OF SANTA CLARA COUNTY,0,bay
237255217,FRIENDS OF THE MOUNTAIN VIEW LIBRARY,0,bay
237352248,BETA ALPHA PSI NATIONAL COUNCIL,0,bay
237319282,JUVENILE CENTER AND YOUTH GUIDANCE VOLS SANTA CLARA CO,0,bay
942190663,LOS LUPENOS DE SAN JOSE INC,1,bay
237335347,SANTA CLARA BALLET ASSN,0,bay
237350170,OMICRON DELTA EPSILON INTL HONOR SOCIETY IN ECONOMICS INC,0,bay
237317533,BOOKS ALOUD INC,0,bay
237331228,GLOBAL CHRISTIAN MISSIONS INC,0,bay
237328189,ANAMI ASHRAM,1,bay
942169811,HILLTOP MANOR INC,0,bay
237335346,PRISONERS FOR CHRIST INC,0,bay
237318757,AMERICAN SOCIETY OF HEATING REFRIGERATING & A-C ENGINEERS,0,bay
510159113,FIRST CONGREGATIONAL CHRISTIAN CHURCH OF SOMOA IN SAN JOSE CA,1,bay
942145866,COMMUNITY FAMILY SERVICES INC,0,bay
946081420,SANTA CLARA VALLEY AUDUBON SOCIETY,0,bay
942450752,CENTER FOR CREATIVE ARTS & SCIENCES,0,bay
237150663,MODERN TRANSIT SOCIETY,0,bay
942420708,NEXT DOOR,0,bay
942201749,ESTRELLA FAMILY SERVICES,1,bay
942416474,COMMITTEE ON SEXUALITY OF THE DEVELOPMENTALLY DISABLED,0,bay
942332246,SILICON VALLEY INDEPENDENT LIVING CENTER,0,bay
942376837,LATIN AMERICAN MISSIONS INC,0,bay
237373417,CHANDLER TRIPP - FREMONT OLDER O H PARENT FACULTY GROUP,0,bay
990171587,CHURCH OF REVELATION,0,bay
942401523,RENOVACION CARISMATICA CRISTIANA INC,1,bay
942377490,SOCIETY OF SAINT ATHANASIUS INC THE,0,bay
942400192,COMPLETE NEW CREATION,0,bay
942387341,TEEN ENRICHMENT CENTER INC,0,bay
770404594,FULL GOSPEL BUSINESSMENS FELLOWSHIP INTERNATIONAL,0,bay
942386578,CHILDRENS PLAY HOUSE THE,0,bay
942392964,DILWORTH ELEMENTARY HOME AND SCHOOL CLUB,0,bay
237088344,WOMENS INTERNATIONAL BOWLING CONGRESS,0,bay
942452886,CHURCH OF CHRIST OF FREMONT A CALIFORNIA CORPORATION,0,bay
510196154,SANTA CLARA VALLEY FIDDLERS ASSOCIATION,0,bay
942399515,FREMONT YOUTH SOCCER LEAGUE,0,bay
942465120,BAY AREA EMERGENCY RADIO CORP,0,bay
942427398,YU-AI KAI-JAPANESE AMERICAN COMMUNITY SENIOR SERV OF SAN JOSE,1,bay
412047244,GOOD BEARS OF THE WORLD,0,bay
942474269,BETTY BEDROSIAN MEMORIAL FUND,0,bay
942434925,NATIONAL HISPANIC UNIVERSITY,1,bay
942439646,FRIENDS FOR LIFE,0,bay
942489705,CHAI HOUSE I INC,1,bay
942476584,NORTHERN CALIFORNIA KOREAN PRESBYTERIAN CHURCH CORPORATION,1,bay
942435269,ALANO CLUB WEST OF SAN JOSE CA INC,0,bay
942479636,KOREAN CHRISTIAN CHURCH OF SANTA CLARA,1,bay
942324608,SANTA CLARA COUNTY ELECTRICAL JATC,0,bay
953203899,TAIWANESE ALLIANCE FOR INTERCULTURE INC,1,bay
942469741,LUPUS FOUNDATION OF NORTHERN CALIFORNIA,0,bay
942460894,PEERY FOUNDATION,0,bay
942460896,JOHN ARRILLAGA FOUNDATION,0,bay
942452422,FISHERMEN EVANGELISTIC CHURCH INC,0,bay
942574609,FRIENDS OF THE WINEMAKER,0,bay
942476242,INDIAN HEALTH CENTER OF SANTA CLARA,0,bay
942463045,CHINESE CHRISTIAN STUDENT WINTER CONFERENCE,1,bay
942400381,CENTER FOR TRAINING CAREERS INC,0,bay
942462332,SIKH TEMPLE SAN FRANCISCO BAY AREA,1,bay
942362255,FREMONT COMMUNITY CHURCH,0,bay
942378116,HOPE AUXILIARY,0,bay
510197126,WILLOW GLEN LITTLE LEAGUE INC,0,bay
